,SIC,descr_2dig,descr_4dig,color,US 1987 SIC 1,EMPLOYEES HERE,pct,pct2,Label
207,2371.0,Manufacturing,Fur Goods,#0072FF,,0.0,0.0,0.0,Fur Goods (0.0%)
208,2381.0,Manufacturing,"Dress and Work Gloves, Except Knit and All-Leather",#0072FF,,0.0,0.0,0.0,"Dress and Work Gloves, Except Knit and All-Leather (0.0%)"
209,2384.0,Manufacturing,Robes and Dressing Gowns,#0072FF,,0.0,0.0,0.0,Robes and Dressing Gowns (0.0%)
263,2674.0,Manufacturing,Uncoated Paper and Multiwall Bags,#0072FF,,0.0,0.0,0.0,Uncoated Paper and Multiwall Bags (0.0%)
261,2672.0,Manufacturing,"Coated and Laminated Paper, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Coated and Laminated Paper, Not Elsewhere Classified (0.0%)"
260,2671.0,Manufacturing,"Packaging Paper and Plastics Film, Coated and Laminated",#0072FF,,0.0,0.0,0.0,"Packaging Paper and Plastics Film, Coated and Laminated (0.0%)"
259,2657.0,Manufacturing,"Folding Paperboard Boxes, Including Sanitary",#0072FF,,0.0,0.0,0.0,"Folding Paperboard Boxes, Including Sanitary (0.0%)"
258,2656.0,Manufacturing,"Sanitary Food Containers, Except Folding",#0072FF,,0.0,0.0,0.0,"Sanitary Food Containers, Except Folding (0.0%)"
257,2655.0,Manufacturing,"Fiber Cans, Tubes, Drums, and Similar Products",#0072FF,,0.0,0.0,0.0,"Fiber Cans, Tubes, Drums, and Similar Products (0.0%)"
255,2652.0,Manufacturing,Setup Paperboard Boxes,#0072FF,,0.0,0.0,0.0,Setup Paperboard Boxes (0.0%)
254,2631.0,Manufacturing,Paperboard Mills,#0072FF,,0.0,0.0,0.0,Paperboard Mills (0.0%)
249,2542.0,Manufacturing,"Office and Store Fixtures, Partitions, Shelving, and Lockers, Except Wood",#0072FF,,0.0,0.0,0.0,"Office and Store Fixtures, Partitions, Shelving, and Lockers, Except Wood (0.0%)"
247,2531.0,Manufacturing,Public Building and Related Furniture,#0072FF,2531.0,0.0,0.0,0.0,Public Building and Related Furniture (0.0%)
244,2519.0,Manufacturing,"Household Furniture, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Household Furniture, Not Elsewhere Classified (0.0%)"
243,2517.0,Manufacturing,"Wood Television, Radio, Phonograph, and Sewing Machine Cabinets",#0072FF,,0.0,0.0,0.0,"Wood Television, Radio, Phonograph, and Sewing Machine Cabinets (0.0%)"
242,2515.0,Manufacturing,"Mattresses, Foundations, and Convertible Beds",#0072FF,,0.0,0.0,0.0,"Mattresses, Foundations, and Convertible Beds (0.0%)"
241,2514.0,Manufacturing,Metal Household Furniture,#0072FF,,0.0,0.0,0.0,Metal Household Furniture (0.0%)
237,2493.0,Manufacturing,Reconstituted Wood Products,#0072FF,,0.0,0.0,0.0,Reconstituted Wood Products (0.0%)
236,2491.0,Manufacturing,Wood Preserving,#0072FF,,0.0,0.0,0.0,Wood Preserving (0.0%)
235,2452.0,Manufacturing,Prefabricated Wood Buildings and Components,#0072FF,,0.0,0.0,0.0,Prefabricated Wood Buildings and Components (0.0%)
234,2451.0,Manufacturing,Mobile Homes,#0072FF,,0.0,0.0,0.0,Mobile Homes (0.0%)
233,2449.0,Manufacturing,"Wood Containers, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Wood Containers, Not Elsewhere Classified (0.0%)"
231,2441.0,Manufacturing,Nailed and Lock Corner Wood Boxes and Shook,#0072FF,,0.0,0.0,0.0,Nailed and Lock Corner Wood Boxes and Shook (0.0%)
230,2439.0,Manufacturing,"Structural Wood Members, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Structural Wood Members, Not Elsewhere Classified (0.0%)"
229,2436.0,Manufacturing,Softwood Veneer and Plywood,#0072FF,,0.0,0.0,0.0,Softwood Veneer and Plywood (0.0%)
228,2435.0,Manufacturing,Hardwood Veneer and Plywood,#0072FF,,0.0,0.0,0.0,Hardwood Veneer and Plywood (0.0%)
225,2429.0,Manufacturing,"Special Product Sawmills, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Special Product Sawmills, Not Elsewhere Classified (0.0%)"
220,2397.0,Manufacturing,Schiffli Machine Embroideries,#0072FF,,0.0,0.0,0.0,Schiffli Machine Embroideries (0.0%)
216,2393.0,Manufacturing,Textile Bags,#0072FF,,0.0,0.0,0.0,Textile Bags (0.0%)
212,2387.0,Manufacturing,Apparel belts,#0072FF,,0.0,0.0,0.0,Apparel belts (0.0%)
211,2386.0,Manufacturing,Leather and Sheep-Lined Clothing,#0072FF,,0.0,0.0,0.0,Leather and Sheep-Lined Clothing (0.0%)
210,2385.0,Manufacturing,Waterproof Outerwear,#0072FF,,0.0,0.0,0.0,Waterproof Outerwear (0.0%)
152,2083.0,Manufacturing,Malt,#0072FF,,0.0,0.0,0.0,Malt (0.0%)
150,2079.0,Manufacturing,"Shortening, Table Oils, Margarine, and Other Edible Fats and Oils, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Shortening, Table Oils, Margarine, and Other Edible Fats and Oils, Not Elsewhere Classified (0.0%)"
149,2077.0,Manufacturing,Animal and Marine Fats and Oils,#0072FF,,0.0,0.0,0.0,Animal and Marine Fats and Oils (0.0%)
55,919.0,"Agriculture, Forestry, Fishing, Mining",Miscellaneous Marine Products,#698705,,0.0,0.0,0.0,Miscellaneous Marine Products (0.0%)
45,761.0,"Agriculture, Forestry, Fishing, Mining",Farm Labor Contractors and Crew Leaders,#698705,,0.0,0.0,0.0,Farm Labor Contractors and Crew Leaders (0.0%)
43,751.0,"Agriculture, Forestry, Fishing, Mining","Livestock Services, Except Veterinary",#698705,,0.0,0.0,0.0,"Livestock Services, Except Veterinary (0.0%)"
41,741.0,"Agriculture, Forestry, Fishing, Mining",Veterinary Services for Livestock,#698705,,0.0,0.0,0.0,Veterinary Services for Livestock (0.0%)
40,724.0,"Agriculture, Forestry, Fishing, Mining",Cotton Ginning,#698705,,0.0,0.0,0.0,Cotton Ginning (0.0%)
39,723.0,"Agriculture, Forestry, Fishing, Mining","Crop Preparation Services for Market, Except Cotton Ginning",#698705,,0.0,0.0,0.0,"Crop Preparation Services for Market, Except Cotton Ginning (0.0%)"
38,722.0,"Agriculture, Forestry, Fishing, Mining","Crop Harvesting, Primarily by Machine",#698705,,0.0,0.0,0.0,"Crop Harvesting, Primarily by Machine (0.0%)"
37,721.0,"Agriculture, Forestry, Fishing, Mining","Crop Planting, Cultivating, and Protecting",#698705,,0.0,0.0,0.0,"Crop Planting, Cultivating, and Protecting (0.0%)"
36,711.0,"Agriculture, Forestry, Fishing, Mining",Soil Preparation Services,#698705,,0.0,0.0,0.0,Soil Preparation Services (0.0%)
31,271.0,"Agriculture, Forestry, Fishing, Mining",Fur-Bearing Animals and Rabbits,#698705,,0.0,0.0,0.0,Fur-Bearing Animals and Rabbits (0.0%)
30,259.0,"Agriculture, Forestry, Fishing, Mining","Poultry and Eggs, Not Elsewhere Classified",#698705,,0.0,0.0,0.0,"Poultry and Eggs, Not Elsewhere Classified (0.0%)"
29,254.0,"Agriculture, Forestry, Fishing, Mining",Poultry Hatcheries,#698705,,0.0,0.0,0.0,Poultry Hatcheries (0.0%)
28,253.0,"Agriculture, Forestry, Fishing, Mining",Turkeys and Turkey Eggs,#698705,,0.0,0.0,0.0,Turkeys and Turkey Eggs (0.0%)
27,252.0,"Agriculture, Forestry, Fishing, Mining",Chicken Eggs,#698705,,0.0,0.0,0.0,Chicken Eggs (0.0%)
26,251.0,"Agriculture, Forestry, Fishing, Mining","Broiler, Fryer, and Roaster Chickens",#698705,,0.0,0.0,0.0,"Broiler, Fryer, and Roaster Chickens (0.0%)"
24,219.0,"Agriculture, Forestry, Fishing, Mining","General Livestock, Except Dairy and Poultry",#698705,,0.0,0.0,0.0,"General Livestock, Except Dairy and Poultry (0.0%)"
23,214.0,"Agriculture, Forestry, Fishing, Mining",Sheep and Goats,#698705,,0.0,0.0,0.0,Sheep and Goats (0.0%)
22,213.0,"Agriculture, Forestry, Fishing, Mining",Hogs,#698705,,0.0,0.0,0.0,Hogs (0.0%)
21,212.0,"Agriculture, Forestry, Fishing, Mining","Beef Cattle, Except Feedlots",#698705,,0.0,0.0,0.0,"Beef Cattle, Except Feedlots (0.0%)"
16,179.0,"Agriculture, Forestry, Fishing, Mining","Fruits and Tree Nuts, Not Elsewhere Classified",#698705,,0.0,0.0,0.0,"Fruits and Tree Nuts, Not Elsewhere Classified (0.0%)"
14,174.0,"Agriculture, Forestry, Fishing, Mining",Citrus Fruits,#698705,,0.0,0.0,0.0,Citrus Fruits (0.0%)
13,173.0,"Agriculture, Forestry, Fishing, Mining",Tree Nuts,#698705,,0.0,0.0,0.0,Tree Nuts (0.0%)
11,171.0,"Agriculture, Forestry, Fishing, Mining",Berry Crops,#698705,,0.0,0.0,0.0,Berry Crops (0.0%)
9,139.0,"Agriculture, Forestry, Fishing, Mining","Field Crops, Except Cash Grains, Not Elsewhere Classified",#698705,,0.0,0.0,0.0,"Field Crops, Except Cash Grains, Not Elsewhere Classified (0.0%)"
8,134.0,"Agriculture, Forestry, Fishing, Mining",Irish Potatoes,#698705,,0.0,0.0,0.0,Irish Potatoes (0.0%)
7,133.0,"Agriculture, Forestry, Fishing, Mining",Sugarcane and Sugar Beets,#698705,,0.0,0.0,0.0,Sugarcane and Sugar Beets (0.0%)
6,132.0,"Agriculture, Forestry, Fishing, Mining",Tobacco,#698705,,0.0,0.0,0.0,Tobacco (0.0%)
5,131.0,"Agriculture, Forestry, Fishing, Mining",Cotton,#698705,,0.0,0.0,0.0,Cotton (0.0%)
4,119.0,"Agriculture, Forestry, Fishing, Mining","Cash Grains, Not Elsewhere Classified",#698705,,0.0,0.0,0.0,"Cash Grains, Not Elsewhere Classified (0.0%)"
3,116.0,"Agriculture, Forestry, Fishing, Mining",Soybeans,#698705,,0.0,0.0,0.0,Soybeans (0.0%)
51,831.0,"Agriculture, Forestry, Fishing, Mining",Forest Nurseries and Gathering of Forest Products,#698705,,0.0,0.0,0.0,Forest Nurseries and Gathering of Forest Products (0.0%)
58,1011.0,"Agriculture, Forestry, Fishing, Mining",Iron Ores,#698705,,0.0,0.0,0.0,Iron Ores (0.0%)
148,2076.0,Manufacturing,"Vegetable Oil Mills, Except Corn, Cottonseed, and Soybean",#0072FF,,0.0,0.0,0.0,"Vegetable Oil Mills, Except Corn, Cottonseed, and Soybean (0.0%)"
59,1021.0,"Agriculture, Forestry, Fishing, Mining",Copper Ores,#698705,,0.0,0.0,0.0,Copper Ores (0.0%)
147,2075.0,Manufacturing,Soybean Oil Mills,#0072FF,,0.0,0.0,0.0,Soybean Oil Mills (0.0%)
146,2074.0,Manufacturing,Cottonseed Oil Mills,#0072FF,,0.0,0.0,0.0,Cottonseed Oil Mills (0.0%)
144,2067.0,Manufacturing,Chewing Gum,#0072FF,,0.0,0.0,0.0,Chewing Gum (0.0%)
141,2063.0,Manufacturing,Beet Sugar,#0072FF,,0.0,0.0,0.0,Beet Sugar (0.0%)
140,2062.0,Manufacturing,Cane Sugar Refining,#0072FF,,0.0,0.0,0.0,Cane Sugar Refining (0.0%)
139,2061.0,Manufacturing,"Cane Sugar, Except Refining",#0072FF,,0.0,0.0,0.0,"Cane Sugar, Except Refining (0.0%)"
138,2053.0,Manufacturing,"Frozen Bakery Products, Except Bread",#0072FF,,0.0,0.0,0.0,"Frozen Bakery Products, Except Bread (0.0%)"
133,2046.0,Manufacturing,Wet Corn Milling,#0072FF,,0.0,0.0,0.0,Wet Corn Milling (0.0%)
131,2044.0,Manufacturing,Rice Milling,#0072FF,,0.0,0.0,0.0,Rice Milling (0.0%)
127,2037.0,Manufacturing,"Frozen Fruits, Fruit Juices, and Vegetables",#0072FF,,0.0,0.0,0.0,"Frozen Fruits, Fruit Juices, and Vegetables (0.0%)"
125,2034.0,Manufacturing,"Dried and Dehydrated Fruits, Vegetables, and Soup Mixes",#0072FF,,0.0,0.0,0.0,"Dried and Dehydrated Fruits, Vegetables, and Soup Mixes (0.0%)"
118,2021.0,Manufacturing,Creamery Butter,#0072FF,,0.0,0.0,0.0,Creamery Butter (0.0%)
108,1781.0,Construction,Water Well Drilling,#696969,1781.0,0.0,0.0,0.0,Water Well Drilling (0.0%)
86,1479.0,"Agriculture, Forestry, Fishing, Mining","Chemical and Fertilizer Mineral Mining, Not Elsewhere Classified",#698705,,0.0,0.0,0.0,"Chemical and Fertilizer Mineral Mining, Not Elsewhere Classified (0.0%)"
85,1475.0,"Agriculture, Forestry, Fishing, Mining",Phosphate Rock,#698705,,0.0,0.0,0.0,Phosphate Rock (0.0%)
84,1474.0,"Agriculture, Forestry, Fishing, Mining","Potash, Soda, and Borate Minerals",#698705,,0.0,0.0,0.0,"Potash, Soda, and Borate Minerals (0.0%)"
83,1459.0,"Agriculture, Forestry, Fishing, Mining","Clay, Ceramic, and Refractory Minerals, Not Elsewhere Classified",#698705,,0.0,0.0,0.0,"Clay, Ceramic, and Refractory Minerals, Not Elsewhere Classified (0.0%)"
82,1455.0,"Agriculture, Forestry, Fishing, Mining",Kaolin and Ball Clay,#698705,,0.0,0.0,0.0,Kaolin and Ball Clay (0.0%)
81,1446.0,"Agriculture, Forestry, Fishing, Mining",Industrial Sand,#698705,,0.0,0.0,0.0,Industrial Sand (0.0%)
79,1429.0,"Agriculture, Forestry, Fishing, Mining","Crushed and Broken Stone, Not Elsewhere Classified",#698705,,0.0,0.0,0.0,"Crushed and Broken Stone, Not Elsewhere Classified (0.0%)"
78,1423.0,"Agriculture, Forestry, Fishing, Mining",Crushed and Broken Granite,#698705,,0.0,0.0,0.0,Crushed and Broken Granite (0.0%)
77,1422.0,"Agriculture, Forestry, Fishing, Mining",Crushed and Broken Limestone,#698705,,0.0,0.0,0.0,Crushed and Broken Limestone (0.0%)
76,1411.0,"Agriculture, Forestry, Fishing, Mining",Dimension Stone,#698705,,0.0,0.0,0.0,Dimension Stone (0.0%)
69,1231.0,"Agriculture, Forestry, Fishing, Mining",Anthracite Mining,#698705,,0.0,0.0,0.0,Anthracite Mining (0.0%)
68,1222.0,"Agriculture, Forestry, Fishing, Mining",Bituminous Coal Underground Mining,#698705,,0.0,0.0,0.0,Bituminous Coal Underground Mining (0.0%)
67,1221.0,"Agriculture, Forestry, Fishing, Mining",Bituminous Coal and Lignite Surface Mining,#698705,,0.0,0.0,0.0,Bituminous Coal and Lignite Surface Mining (0.0%)
65,1094.0,"Agriculture, Forestry, Fishing, Mining",Uranium-Radium-Vanadium Ores,#698705,,0.0,0.0,0.0,Uranium-Radium-Vanadium Ores (0.0%)
62,1044.0,"Agriculture, Forestry, Fishing, Mining",Silver Ores,#698705,,0.0,0.0,0.0,Silver Ores (0.0%)
60,1031.0,"Agriculture, Forestry, Fishing, Mining",Lead and Zinc Ores,#698705,,0.0,0.0,0.0,Lead and Zinc Ores (0.0%)
265,2676.0,Manufacturing,Sanitary Paper Products,#0072FF,,0.0,0.0,0.0,Sanitary Paper Products (0.0%)
266,2677.0,Manufacturing,Envelopes,#0072FF,,0.0,0.0,0.0,Envelopes (0.0%)
267,2678.0,Manufacturing,"Stationery, Tablets, and Related Products",#0072FF,,0.0,0.0,0.0,"Stationery, Tablets, and Related Products (0.0%)"
470,3575.0,Manufacturing,Computer Terminals,#0072FF,,0.0,0.0,0.0,Computer Terminals (0.0%)
465,3567.0,Manufacturing,Industrial Process Furnaces and Ovens,#0072FF,,0.0,0.0,0.0,Industrial Process Furnaces and Ovens (0.0%)
464,3566.0,Manufacturing,"Speed Changers, Industrial High-Speed Drives, and Gears",#0072FF,,0.0,0.0,0.0,"Speed Changers, Industrial High-Speed Drives, and Gears (0.0%)"
460,3562.0,Manufacturing,Ball and Roller Bearings,#0072FF,,0.0,0.0,0.0,Ball and Roller Bearings (0.0%)
456,3555.0,Manufacturing,Printing Trades Machinery and Equipment,#0072FF,,0.0,0.0,0.0,Printing Trades Machinery and Equipment (0.0%)
455,3554.0,Manufacturing,Paper Industries Machinery,#0072FF,,0.0,0.0,0.0,Paper Industries Machinery (0.0%)
454,3553.0,Manufacturing,Woodworking Machinery,#0072FF,,0.0,0.0,0.0,Woodworking Machinery (0.0%)
453,3552.0,Manufacturing,Textile Machinery,#0072FF,,0.0,0.0,0.0,Textile Machinery (0.0%)
451,3548.0,Manufacturing,Electric and Gas Welding and Soldering Equipment,#0072FF,,0.0,0.0,0.0,Electric and Gas Welding and Soldering Equipment (0.0%)
450,3547.0,Manufacturing,Rolling Mill Machinery and Equipment,#0072FF,,0.0,0.0,0.0,Rolling Mill Machinery and Equipment (0.0%)
446,3543.0,Manufacturing,Industrial Patterns,#0072FF,,0.0,0.0,0.0,Industrial Patterns (0.0%)
441,3535.0,Manufacturing,Conveyors and Conveying Equipment,#0072FF,,0.0,0.0,0.0,Conveyors and Conveying Equipment (0.0%)
440,3534.0,Manufacturing,Elevators and Moving Stairways,#0072FF,,0.0,0.0,0.0,Elevators and Moving Stairways (0.0%)
436,3524.0,Manufacturing,Lawn and Garden Tractors and Home Lawn and Garden Equipment,#0072FF,,0.0,0.0,0.0,Lawn and Garden Tractors and Home Lawn and Garden Equipment (0.0%)
430,3497.0,Manufacturing,Metal Foil and Leaf,#0072FF,,0.0,0.0,0.0,Metal Foil and Leaf (0.0%)
428,3495.0,Manufacturing,Wire Springs,#0072FF,,0.0,0.0,0.0,Wire Springs (0.0%)
426,3493.0,Manufacturing,"Steel Springs, Except Wire",#0072FF,,0.0,0.0,0.0,"Steel Springs, Except Wire (0.0%)"
425,3492.0,Manufacturing,Fluid Power Valves and Hose Fittings,#0072FF,3492.0,0.0,0.0,0.0,Fluid Power Valves and Hose Fittings (0.0%)
423,3489.0,Manufacturing,"Ordnance and Accessories, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Ordnance and Accessories, Not Elsewhere Classified (0.0%)"
422,3484.0,Manufacturing,Small Arms,#0072FF,,0.0,0.0,0.0,Small Arms (0.0%)
421,3483.0,Manufacturing,"Ammunition, Except for Small Arms",#0072FF,,0.0,0.0,0.0,"Ammunition, Except for Small Arms (0.0%)"
420,3482.0,Manufacturing,Small Arms Ammunition,#0072FF,,0.0,0.0,0.0,Small Arms Ammunition (0.0%)
418,3471.0,Manufacturing,"Electroplating, Plating, Polishing, Anodizing, and Coloring",#0072FF,,0.0,0.0,0.0,"Electroplating, Plating, Polishing, Anodizing, and Coloring (0.0%)"
417,3469.0,Manufacturing,"Metal Stampings, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Metal Stampings, Not Elsewhere Classified (0.0%)"
416,3466.0,Manufacturing,Crowns and Closures,#0072FF,,0.0,0.0,0.0,Crowns and Closures (0.0%)
415,3465.0,Manufacturing,Automotive Stampings,#0072FF,,0.0,0.0,0.0,Automotive Stampings (0.0%)
411,3451.0,Manufacturing,Screw Machine Products,#0072FF,,0.0,0.0,0.0,Screw Machine Products (0.0%)
410,3449.0,Manufacturing,Miscellaneous Structural Metal Work,#0072FF,,0.0,0.0,0.0,Miscellaneous Structural Metal Work (0.0%)
401,3431.0,Manufacturing,Enameled Iron and Metal Sanitary Ware,#0072FF,,0.0,0.0,0.0,Enameled Iron and Metal Sanitary Ware (0.0%)
396,3412.0,Manufacturing,"Metal Shipping Barrels, Drums, Kegs, and Pails",#0072FF,,0.0,0.0,0.0,"Metal Shipping Barrels, Drums, Kegs, and Pails (0.0%)"
469,3572.0,Manufacturing,Computer Storage Devices,#0072FF,,0.0,0.0,0.0,Computer Storage Devices (0.0%)
474,3581.0,Manufacturing,Automatic Vending Machines,#0072FF,,0.0,0.0,0.0,Automatic Vending Machines (0.0%)
394,3399.0,Manufacturing,"Primary Metal Products, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Primary Metal Products, Not Elsewhere Classified (0.0%)"
477,3586.0,Manufacturing,Measuring and Dispensing Pumps,#0072FF,3586.0,0.0,0.0,0.0,Measuring and Dispensing Pumps (0.0%)
649,5033.0,Retail and wholesale trade,"Roofing, Siding, and Insulation Materials",#FF9BCD,,0.0,0.0,0.0,"Roofing, Siding, and Insulation Materials (0.0%)"
631,4925.0,"Transportation, Communications, Electric, Gas, And Sanitary Services","Mixed, Manufactured, or Liquefied Petroleum Gas Production and/or",#C3FF00,,0.0,0.0,0.0,"Mixed, Manufactured, or Liquefied Petroleum Gas Production and/or (0.0%)"
610,4613.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Refined Petroleum Pipelines,#C3FF00,,0.0,0.0,0.0,Refined Petroleum Pipelines (0.0%)
598,4481.0,"Transportation, Communications, Electric, Gas, And Sanitary Services","Deep Sea Transportation of Passengers, Except by Ferry",#C3FF00,,0.0,0.0,0.0,"Deep Sea Transportation of Passengers, Except by Ferry (0.0%)"
596,4432.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Freight Transportation on the Great Lakes-St. Lawrence Seaway,#C3FF00,,0.0,0.0,0.0,Freight Transportation on the Great Lakes-St. Lawrence Seaway (0.0%)
593,4311.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",United States Postal Service,#C3FF00,,0.0,0.0,0.0,United States Postal Service (0.0%)
588,4221.0,"Transportation, Communications, Electric, Gas, And Sanitary Services",Farm Product Warehousing and Storage,#C3FF00,,0.0,0.0,0.0,Farm Product Warehousing and Storage (0.0%)
572,3996.0,Manufacturing,"Linoleum, Asphalted-Felt-Base, and Other Hard Surface Floor Coverings, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Linoleum, Asphalted-Felt-Base, and Other Hard Surface Floor Coverings, Not Elsewhere Classified (0.0%)"
569,3991.0,Manufacturing,Brooms and Brushes,#0072FF,,0.0,0.0,0.0,Brooms and Brushes (0.0%)
566,3955.0,Manufacturing,Carbon Paper and Inked Ribbons,#0072FF,,0.0,0.0,0.0,Carbon Paper and Inked Ribbons (0.0%)
563,3951.0,Manufacturing,"Pens, Mechanical Pencils, and Parts",#0072FF,,0.0,0.0,0.0,"Pens, Mechanical Pencils, and Parts (0.0%)"
560,3942.0,Manufacturing,Dolls and Stuffed Toys,#0072FF,,0.0,0.0,0.0,Dolls and Stuffed Toys (0.0%)
557,3914.0,Manufacturing,"Silverware, Plated Ware, and Stainless Steel Ware",#0072FF,,0.0,0.0,0.0,"Silverware, Plated Ware, and Stainless Steel Ware (0.0%)"
555,3873.0,Manufacturing,"Watches, Clocks, Clockwork Operated Devices, and Parts",#0072FF,,0.0,0.0,0.0,"Watches, Clocks, Clockwork Operated Devices, and Parts (0.0%)"
537,3795.0,Manufacturing,Tanks and Tank Components,#0072FF,,0.0,0.0,0.0,Tanks and Tank Components (0.0%)
535,3769.0,Manufacturing,"Guided Missile Space Vehicle Parts and Auxiliary Equipment, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Guided Missile Space Vehicle Parts and Auxiliary Equipment, Not Elsewhere Classified (0.0%)"
534,3764.0,Manufacturing,Guided Missile and Space Vehicle Propulsion Units and Propulsion Unit Parts,#0072FF,,0.0,0.0,0.0,Guided Missile and Space Vehicle Propulsion Units and Propulsion Unit Parts (0.0%)
525,3716.0,Manufacturing,Motor Homes,#0072FF,,0.0,0.0,0.0,Motor Homes (0.0%)
517,3692.0,Manufacturing,"Primary Batteries, Dry and Wet",#0072FF,,0.0,0.0,0.0,"Primary Batteries, Dry and Wet (0.0%)"
514,3678.0,Manufacturing,Electronic Connectors,#0072FF,,0.0,0.0,0.0,Electronic Connectors (0.0%)
512,3676.0,Manufacturing,Electronic Resistors,#0072FF,,0.0,0.0,0.0,Electronic Resistors (0.0%)
511,3675.0,Manufacturing,Electronic Capacitors,#0072FF,,0.0,0.0,0.0,Electronic Capacitors (0.0%)
1,112.0,"Agriculture, Forestry, Fishing, Mining",Rice,#698705,,0.0,0.0,0.0,Rice (0.0%)
498,3644.0,Manufacturing,Noncurrent-Carrying Wiring Devices,#0072FF,,0.0,0.0,0.0,Noncurrent-Carrying Wiring Devices (0.0%)
492,3633.0,Manufacturing,Household Laundry Equipment,#0072FF,,0.0,0.0,0.0,Household Laundry Equipment (0.0%)
487,3624.0,Manufacturing,Carbon and Graphite Products,#0072FF,3624.0,0.0,0.0,0.0,Carbon and Graphite Products (0.0%)
482,3596.0,Manufacturing,"Scales and Balances, Except Laboratory",#0072FF,,0.0,0.0,0.0,"Scales and Balances, Except Laboratory (0.0%)"
480,3593.0,Manufacturing,Fluid Power Cylinders and Actuators,#0072FF,,0.0,0.0,0.0,Fluid Power Cylinders and Actuators (0.0%)
479,3592.0,Manufacturing,"Carburetors, Pistons, Piston Rings, and Valves",#0072FF,3592.0,0.0,0.0,0.0,"Carburetors, Pistons, Piston Rings, and Valves (0.0%)"
395,3411.0,Manufacturing,Metal Cans,#0072FF,,0.0,0.0,0.0,Metal Cans (0.0%)
393,3398.0,Manufacturing,Metal Heat Treating,#0072FF,,0.0,0.0,0.0,Metal Heat Treating (0.0%)
272,2732.0,Manufacturing,Book Printing,#0072FF,2732.0,0.0,0.0,0.0,Book Printing (0.0%)
347,3241.0,Manufacturing,"Cement, Hydraulic",#0072FF,,0.0,0.0,0.0,"Cement, Hydraulic (0.0%)"
343,3211.0,Manufacturing,Flat Glass,#0072FF,3211.0,0.0,0.0,0.0,Flat Glass (0.0%)
342,3199.0,Manufacturing,"Leather Goods, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Leather Goods, Not Elsewhere Classified (0.0%)"
338,3151.0,Manufacturing,Leather Gloves and Mittens,#0072FF,,0.0,0.0,0.0,Leather Gloves and Mittens (0.0%)
337,3149.0,Manufacturing,"Footwear, Except Rubber, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Footwear, Except Rubber, Not Elsewhere Classified (0.0%)"
335,3143.0,Manufacturing,"Men's Footwear, Except Athletic",#0072FF,,0.0,0.0,0.0,"Men's Footwear, Except Athletic (0.0%)"
334,3142.0,Manufacturing,House Slippers,#0072FF,,0.0,0.0,0.0,House Slippers (0.0%)
332,3111.0,Manufacturing,Leather Tanning and Finishing,#0072FF,,0.0,0.0,0.0,Leather Tanning and Finishing (0.0%)
330,3088.0,Manufacturing,Plastics Plumbing Fixtures,#0072FF,,0.0,0.0,0.0,Plastics Plumbing Fixtures (0.0%)
329,3087.0,Manufacturing,Custom Compounding of Purchased Plastics Resins,#0072FF,,0.0,0.0,0.0,Custom Compounding of Purchased Plastics Resins (0.0%)
328,3086.0,Manufacturing,Plastics Foam Products,#0072FF,,0.0,0.0,0.0,Plastics Foam Products (0.0%)
324,3082.0,Manufacturing,Unsupported Plastics Profile Shapes,#0072FF,,0.0,0.0,0.0,Unsupported Plastics Profile Shapes (0.0%)
320,3053.0,Manufacturing,"Gaskets, Packing, and Sealing Devices",#0072FF,,0.0,0.0,0.0,"Gaskets, Packing, and Sealing Devices (0.0%)"
319,3052.0,Manufacturing,Rubber and Plastics Hose and Belting,#0072FF,,0.0,0.0,0.0,Rubber and Plastics Hose and Belting (0.0%)
318,3021.0,Manufacturing,Rubber and Plastics Footwear,#0072FF,,0.0,0.0,0.0,Rubber and Plastics Footwear (0.0%)
317,3011.0,Manufacturing,Tires and Inner Tubes,#0072FF,,0.0,0.0,0.0,Tires and Inner Tubes (0.0%)
316,2999.0,Manufacturing,"Products of Petroleum and Coal, Not Elsewhere Classified",#0072FF,,0.0,0.0,0.0,"Products of Petroleum and Coal, Not Elsewhere Classified (0.0%)"
315,2992.0,Manufacturing,Lubricating Oils and Greases,#0072FF,,0.0,0.0,0.0,Lubricating Oils and Greases (0.0%)
314,2952.0,Manufacturing,Asphalt Felts and Coatings,#0072FF,,0.0,0.0,0.0,Asphalt Felts and Coatings (0.0%)
